"ENSEMBL","SYMBOL","baseMean","log2FC_raw","lfcSE","stat","pvalue","padj","log2FC_shrunk"
"ENSG00000175305","CCNE2",349.03519636024,0.85599071680633,0.280212929587106,3.05478665123567,0.00225220673662643,0.0476876823560157,0.649753800716374
"ENSG00000174886","NDUFA11",417.958835866373,-0.832164712912727,0.248553404363913,-3.34803184467485,0.000813876588756999,0.0277166755406923,-0.64705203979855
"ENSG00000179029","TMEM107",704.234513092075,-0.735411932830217,0.174988713812733,-4.20262493967027,2.63837539100509e-05,0.00366366033946311,-0.64635793079257
"ENSG00000164442","CITED2",6057.10070646175,-0.786652832607785,0.217815922622851,-3.61154879374855,0.000304373800663912,0.0174935260388372,-0.646261222622329
"ENSG00000237489","LINC00959",226.378361082823,-0.749278107376553,0.187369835638991,-3.99892600012843,6.36305692662112e-05,0.00651322507008938,-0.645044293831498
"ENSG00000172366","MCRIP2",2051.27321221978,-0.801104123528235,0.232879160735688,-3.4399991866918,0.000581715934665207,0.023311582858295,-0.637653992349747
"ENSG00000095539","SEMA4G",349.289545307982,0.843640285563384,0.225680604918933,3.73820464486272,0.000185339059167245,0.012756166572828,0.632807170072653
"ENSG00000158423","RIBC1",299.456039066873,-0.785344400231309,0.22482652617605,-3.49311272823895,0.000477424921750581,0.020992496430979,-0.632511609098742
"ENSG00000105672","ETV2",69.1291164992814,-0.787881305116001,0.227643521842872,-3.46103108376536,0.000538110675506214,0.0224166896054484,-0.631667234241162
"ENSG00000185324","CDK10",1967.74485422185,-0.752478125088858,0.20126236886941,-3.73879195259351,0.000184906669031045,0.012756166572828,-0.631018316039355
"ENSG00000137098","SPAG8",94.9601279031976,-0.847789917692133,0.265531931213419,-3.19279837199967,0.00140901293405265,0.0369478315918655,-0.630438164720367
"ENSG00000164683","HEY1",677.443560431058,0.777393044137244,0.231410322546277,3.3593706433808,0.000781202147421926,0.0274496834022901,0.630288625757618
"ENSG00000172771","EFCAB12",281.679883335594,-0.908979690951919,0.297395492251434,-3.05646761512921,0.00223961672597095,0.0476205465764274,-0.629852842772192
"ENSG00000151388","ADAMTS12",2816.08046832195,0.819088969243296,0.264449080673838,3.09734095938693,0.00195265141598552,0.0436677213664777,0.629569472014594
"ENSG00000179085","DPM3",1293.92697151993,-0.797300046433916,0.23461766758354,-3.39829499903293,0.000678072601751502,0.0249804276623185,-0.629354975402985
"ENSG00000170881","RNF139",4345.37911994785,0.701666693961925,0.161309118832682,4.34982658785539,1.36245231741694e-05,0.00232434365351329,0.628242832466966
"ENSG00000124839","RAB17",2168.73984372797,-0.724281891158285,0.179643368927555,-4.0317763771752,5.53568475471555e-05,0.00593776772522273,-0.627912317127606
"ENSG00000156127","BATF",940.154406722017,-0.855457625799984,0.2703251489509,-3.16455064991147,0.00155322625144697,0.0387506153790663,-0.627741811624149
"ENSG00000131711","MAP1B",3467.32235355705,0.81148673259007,0.260058588983056,3.12039965979721,0.00180605816699667,0.0421248957622543,0.627346065061822
"ENSG00000141295","SCRN2",1792.63114023628,-0.769402426348892,0.216506910598912,-3.55370839766977,0.000379840121894382,0.0190057991717712,-0.627182753583148
"ENSG00000167136","ENDOG",83.4730261759642,-0.828088806700679,0.254843467854079,-3.2494017354011,0.00115648026168466,0.0333591480314931,-0.62638030816086
"ENSG00000203797","DDO",254.995101835032,-0.848850853755763,0.266751177802214,-3.1821822147123,0.00146169825458244,0.0375120355792768,-0.625880765204518
"ENSG00000131116","ZNF428",658.87584501672,-0.805333233199455,0.242292447087356,-3.32380659356295,0.000887977555343623,0.0288299574890214,-0.624368648129031
"ENSG00000196227","FAM217B",1395.88874227585,0.788779841699837,0.173751422290364,4.53970293481494,5.63335390900315e-06,0.00115988814450544,0.62354744751853
"ENSG00000078795","PKD2L2",10.2809927123482,-0.85299944662437,0.275765881861232,-3.09320152611776,0.0019800962212478,0.0439001378808142,-0.622453903685755
"ENSG00000123154","WDR83",180.225355468887,-0.760335501106802,0.213205596390451,-3.56620798881082,0.00036218396272576,0.0186968337876269,-0.622288526705292
"ENSG00000137720","C11orf1",951.327578655694,-0.72519001568149,0.186806073850166,-3.88204730571636,0.000103580720630735,0.00914010565841557,-0.619496418854207
"ENSG00000163072","NOSTRIN",2089.40227555581,-0.838455827407074,0.264317817206808,-3.17215024044728,0.00151314704034109,0.0381760604699014,-0.618612549790967
"ENSG00000110013","SIAE",2317.37517810997,-0.749388950724545,0.207890406435174,-3.6047307981873,0.000312476654571796,0.0177024328636005,-0.616909708484716
